country,year,gdp,pop,unemp
LA,2005,4.84815605011908,5.751676,1.35000002384186
LA,2006,5.26603152629351,5.846074,1.08700001239777
LA,2007,5.66608292592663,5.944948,0.865000009536743
LA,2008,6.10944840532914,6.04662,0.740000009536743
LB,2005,26.5977698242123,4.698763,8.39200019836426
LB,2006,27.050313320796,4.759753,8.71100044250488
LB,2007,29.5770640260033,4.767344,8.97999954223633
LB,2008,32.3126000173798,4.764741,7.24399995803833
LC,2005,1.2440453038794501,0.163417,18.7000007629395
LC,2006,1.3211170971209198,0.165381,16
LC,2007,1.34843541367314,0.167639,14
LC,2008,1.41554790355213,0.170011,12.7200002670288
LI,2005,NA,0.034713,NA
LI,2006,NA,0.03497,NA
LI,2007,NA,0.035217,NA
LI,2008,NA,0.035471,NA
LK,2005,41.633334150860804,19.544988,7.67000007629395
LK,2006,44.8258997412981,19.695972,6.5
LK,2007,47.8726382029726,19.842044,5.96999979019165
LK,2008,50.721102373424,19.983984,5.21999979019165
LR,2005,1.41033150746203,3.218116,2.42199993133545
LR,2006,1.52377725170187,3.329211,2.2260000705719
LR,2007,1.66907367723425,3.461911,2.03200006484985
LR,2008,1.78834049135975,3.60786,1.96399998664856
LS,2005,1.88841557070597,1.996114,31.9209995269775
LS,2006,1.96829734058631,1.989939,30.2709999084473
LS,2007,2.06342443724244,1.986922,28.681999206543
LS,2008,2.20248962048615,1.987129,27.4300003051758
LT,2005,34.9763722855775,3.322528,8.32499980926514
LT,2006,37.566877786561896,3.269909,5.78000020980835
LT,2007,41.7319003496702,3.231294,4.25
LT,2008,42.828647225546796,3.198231,5.82600021362305
LU,2005,47.158078369793195,0.465158,4.48799991607666
LU,2006,49.6001527915916,0.472637,4.73099994659424
LU,2007,53.7440239821195,0.479993,4.06500005722046
LU,2008,53.0563232004439,0.48865,5.05999994277954
LV,2005,24.414634892690103,2.238799,10.0329999923706
LV,2006,27.317070295,2.218357,7.03000020980835
LV,2007,30.0517416236374,2.200325,6.05200004577637
LV,2008,29.046100035181198,2.177322,7.73899984359741
LY,2005,61.7140490451692,5.798614,18.4589996337891
LY,2006,65.7257999490192,5.886872,18.117000579834
LY,2007,69.9009111089382,5.974787,17.386999130249
LY,2008,71.76541710849581,6.058748,16.5459995269775
MA,2005,73.0140760045985,30.455561,11.0100002288818
MA,2006,78.5446233106445,30.804683,9.67000007629395
MA,2007,81.3185006338362,31.163673,9.5600004196167
MA,2008,86.13522123645039,31.536811,9.56999969482422
MC,2005,4.85854304635762,0.033843,NA
MC,2006,5.1405298013245,0.03419,NA
MC,2007,5.8822516556291395,0.034525,NA
MC,2008,5.92147650922788,0.034872,NA
MD,2005,5.95397703618003,3.595187,7.28999996185303
MD,2006,6.23976792499135,3.585209,7.38000011444092
MD,2007,6.42696097769747,3.57691,5.07000017166138
MD,2008,6.928263943255089,3.570108,3.98000001907349
ME,2005,3.43978636346066,0.614261,30.3099994659424
ME,2006,3.73445289354152,0.615025,24.6760005950928
ME,2007,3.9887728622490903,0.615875,19.3999996185303
ME,2008,4.27687354904168,0.616969,17.1499996185303
MF,2005,NA,0.034248,NA
MF,2006,NA,0.035237,NA
MF,2007,NA,0.036137,NA
MF,2008,NA,0.036885,NA
MG,2005,8.67782492338867,18.336724,2.35999989509583
MG,2006,9.11367796564031,18.880269,2.51999998092651
MG,2007,9.68242418887229,19.43353,2.55599999427795
MG,2008,10.332369745870501,19.996473,2.67300009727478
MH,2005,0.15406692614967799,0.055258,NA
MH,2006,0.155096338814835,0.055767,NA
MH,2007,0.159391140494216,0.056051,NA
MH,2008,0.148627306001046,0.056174,NA
MK,2005,7.73637612217433,2.060273,37.25
MK,2006,8.13379571016142,2.063131,36.0250015258789
MK,2007,8.66033590647652,2.065426,34.935001373291
MK,2008,9.1342296076711,2.067313,33.7610015869141
ML,2005,8.52727341425,12.775516,10.0139999389648
ML,2006,8.924830836573731,13.203378,10.8430004119873
ML,2007,9.236630227001418,13.651464,11.710000038147
ML,2008,9.67752993879202,14.113577,10.1070003509521
MM,2005,29.2753580775655,48.949924,1.06500005722046
MM,2006,33.1034335790233,49.30105,0.945999979972839
MM,2007,37.0730103788848,49.621475,0.837000012397766
MM,2008,40.8749608116237,49.929642,0.787999987602234
MN,2005,5.25276513174542,2.526424,7.60500001907349
MN,2006,5.70220405040528,2.558856,7.02899980545044
MN,2007,6.28656685431684,2.59382,7.19999980926514
MN,2008,6.84609443554697,2.631898,5.56500005722046
MO,2005,16.5257200391859,0.482858,4.09999990463257
MO,2006,18.72598146584,0.493799,3.79999995231628
MO,2007,21.4314414750733,0.504511,3.20000004768372
MO,2008,22.158796347977297,0.515239,3
MP,2005,1.2371612903225802,0.056542,NA
MP,2006,1.15190818858561,0.055882,NA
MP,2007,1.0745856079404499,0.055219,NA
MP,2008,0.9556277915632749,0.054625,NA
MR,2005,3.38659756909164,3.024194,10.1330003738403
MR,2006,4.02561803249326,3.111906,10.6389999389648
MR,2007,4.1390533718809,3.202517,10.2709999084473
MR,2008,4.183753791902911,3.296238,9.71100044250488
MT,2005,7.91647885456715,0.403834,6.9229998588562
MT,2006,8.06124883998409,0.405308,6.7979998588562
MT,2007,8.38260639003049,0.406724,6.47200012207031
MT,2008,8.6631313800875,0.409379,5.97700023651123
MU,2005,7.93933902422559,1.228254,9.52400016784668
MU,2006,8.32563110468563,1.233996,9.03999996185303
MU,2007,8.80244134201384,1.23963,8.47500038146973
MU,2008,9.2766255623588,1.244121,7.17000007629395
MV,2005,1.7487995994496701,0.319608,2.87400007247925
MV,2006,2.20543729320646,0.327487,3.02900004386902
MV,2007,2.37556179874616,0.335169,3.01600003242493
MV,2008,2.60089173791487,0.343452,3.13000011444092
MW,2005,4.86680993868561,12.625952,7.80000019073486
MW,2006,5.09555000541576,12.973699,7.0939998626709
MW,2007,5.58472280606858,13.341806,6.46199989318848
MW,2008,6.01138092801556,13.72789,6.17999982833862
MX,2005,982.737828708375,106.005203,3.55800008773804
MX,2006,1026.91265960472,107.560153,3.56599998474121
MX,2007,1050.44380573282,109.170502,3.62800002098084
MX,2008,1062.45651919232,110.815271,3.87400007247925
MY,2005,204.863376672565,25.690611,3.52999997138977
MY,2006,216.304682965447,26.201961,3.3199999332428
MY,2007,229.929251901525,26.72037,3.23000001907349
MY,2008,241.03890425631,27.236006,3.33999991416931
MZ,2005,7.723866242553839,20.493925,3.41400003433228
MZ,2006,8.473243992440059,21.08011,3.29099988937378
MZ,2007,9.12835982863955,21.673316,3.1949999332428
MZ,2008,9.7937380548641,22.276596,3.23900008201599
NC,2005,NA,0.23225,15.5629997253418
NC,2006,NA,0.23575,14.6990003585815
NC,2007,NA,0.23925,13.8830003738403
NC,2008,NA,0.24275,13.418999671936
NE,2005,4.44439506327005,13.624467,3.09999990463257
NE,2006,4.702169977007769,14.143971,2.22699999809265
NE,2007,4.85012706545497,14.685399,1.55400002002716
NE,2008,5.31514249090555,15.250908,1.03400003910065
NG,2005,258.000863158525,138.865016,3.86999988555908
NG,2006,273.634239781634,142.538308,3.66599988937378
NG,2007,291.669829237249,146.339977,3.43899989128113
NG,2008,311.399755437198,150.269623,3.42400002479553
NI,2005,7.66288182765671,5.43869,5.36999988555908
NI,2006,7.98106944659494,5.513763,5.30999994277954
NI,2007,8.386173966208709,5.590055,4.8899998664856
NI,2008,8.67428709438229,5.667432,6.19999980926514
NL,2005,790.499800803349,16.319868,4.72300004959106
NL,2006,817.858911964678,16.346101,3.90499997138977
NL,2007,848.715440730911,16.381696,3.17899990081787
NL,2008,867.135322335015,16.445593,2.75
NO,2005,408.849736694053,4.623291,4.38100004196167
NO,2006,418.66127514764503,4.660677,3.3989999294281
NO,2007,431.197048129248,4.709153,2.49300003051758
NO,2008,433.251184624934,4.768212,2.54999995231628
NP,2005,12.8775630747127,25.7445,1.70200002193451
NP,2006,13.3108434662677,26.066693,1.54900002479553
NP,2007,13.764950914322501,26.382581,1.38199996948242
NP,2008,14.605251495759001,26.666576,1.33599996566772
NR,2005,NA,0.009849,NA
NR,2006,NA,0.009828,NA
NR,2007,0.0296866077867174,0.009842,NA
NR,2008,0.0399045276073589,0.009891,NA
NZ,2005,137.947438958513,4.1339,3.80699992179871
NZ,2006,141.870639720415,4.1846,3.85700011253357
NZ,2007,146.145360550054,4.2238,3.66100001335144
NZ,2008,144.670908825959,4.2598,4.16699981689453
OM,2005,44.2785435630689,2.511251,4.65000009536743
OM,2006,46.657217165149596,2.580758,4.39300012588501
OM,2007,48.7347204161248,2.657158,4.15299987792969
OM,2008,52.730819245773695,2.750963,4.14200019836426
PA,2005,20.556984394785,3.330217,4.22200012207031
PA,2006,22.3356704001133,3.391666,3.93499994277954
PA,2007,25.0123738786907,3.453675,3.4300000667572
PA,2008,27.4775071183623,3.516204,3.20199990272522
PE,2005,105.785554389544,27.866145,4.8600001335144
PE,2006,113.750041982731,28.102056,4.26000022888184
PE,2007,123.439711646329,28.333052,4.18800020217896
PE,2008,134.705521240862,28.562317,4.05700016021729
PF,2005,NA,0.25878,12.0729999542236
PF,2006,NA,0.26101,11.91100025177
PF,2007,NA,0.262721,11.7399997711182
PF,2008,NA,0.264061,11.7220001220703
PG,2005,10.6928444945256,6.494903,2.37800002098084
PG,2006,11.271321389157801,6.646895,2.11100006103516
PG,2007,12.1521964978214,6.808514,1.90799999237061
PG,2008,12.1161703760499,6.976201,1.76400005817413
PH,2005,156.873776537453,86.32625,3.79500007629395
PH,2006,165.098606450348,87.888675,4.05200004577637
PH,2007,176.02262367505801,89.405482,3.43400001525879
PH,2008,183.332415224715,90.901965,3.72000002861023
PK,2005,149.786774155209,160.304008,0.666000008583069
PK,2006,159.039915093281,164.022627,0.582000017166138
PK,2007,166.726023587507,167.808105,0.398000001907349
PK,2008,169.562709265155,171.648986,0.423000007867813
PL,2005,379.768182270421,38.165445,17.746000289917
PL,2006,403.236493881206,38.141267,13.8400001525879
PL,2007,431.603488873412,38.12056,9.60200023651123
PL,2008,449.944947434749,38.125759,7.11800003051758
PR,2005,105.342118804957,3.821362,11.3500003814697
PR,2006,103.857412208889,3.805214,11.0100002288818
PR,2007,102.649751271359,3.782995,10.9300003051758
PR,2008,100.75675205085001,3.760866,11.4799995422363
PS,2005,6.98323615413387,3.320396,23.5149993896484
PS,2006,6.7108481856972,3.406334,23.7409992218018
PS,2007,7.153132892542691,3.494496,21.7180004119873
PS,2008,7.58799282306214,3.591977,26.6119995117188
PT,2005,230.949201012599,10.50333,7.58199977874756
PT,2006,234.702205003677,10.522288,7.64699983596802
PT,2007,240.58520350784102,10.542964,7.96400022506714
PT,2008,241.353265766053,10.558177,7.55200004577637
PW,2005,0.20708803874614598,0.019781,NA
PW,2006,0.20399214363488702,0.01954,NA
PW,2007,0.20673170918301498,0.019158,NA
PW,2008,0.195186188003764,0.018704,NA
PY,2005,20.8912966892966,5.824096,4.82499980926514
PY,2006,21.8955658042224,5.913209,5.27600002288818
PY,2007,23.0826608078578,5.998427,4.71299982070923
PY,2008,24.5505150909268,6.081296,4.41499996185303
QA,2005,53.3523709522569,0.865416,1.20500004291534
QA,2006,67.31481750413201,1.022711,0.870000004768372
QA,2007,79.4218295501802,1.218434,0.519999980926514
QA,2008,93.45054919061481,1.436665,0.310000002384186
RO,2005,144.579259160474,21.319685,7.17399978637695
RO,2006,156.18725473353697,21.19376,7.26900005340576
RO,2007,167.485540461011,20.882982,6.41300010681152
RO,2008,183.074202155212,20.537875,5.78700017929077
RS,2005,36.1088642705609,7.440769,20.8500003814697
RS,2006,37.9532284645737,7.411569,20.8500003814697
RS,2007,40.397237063691904,7.381579,18.0599994659424
RS,2008,42.6819342612593,7.350222,13.7049999237061
RU,2005,1281.5226971222,143.518523,7.12400007247925
RU,2006,1386.60843298895,143.049528,7.05499982833862
RU,2007,1504.46984152876,142.805088,6.0019998550415
RU,2008,1582.70181089065,142.74235,6.20499992370605
RW,2005,3.87186092574753,8.840215,0.949000000953674
RW,2006,4.28730152253224,9.043337,0.860000014305115
RW,2007,4.61456279155006,9.273757,0.750999987125397
RW,2008,5.12960597891382,9.524534,0.699000000953674
SA,2005,461.601733253333,23.816183,6.05000019073486
SA,2006,474.473046266667,24.49831,6.25
SA,2007,483.23718144,25.184597,5.73000001907349
SA,2008,513.438407146667,25.888541,5.07999992370605
SB,2005,0.544571142774798,0.469918,2.33599996566772
SB,2006,0.582400594055163,0.481078,2.07500004768372
SB,2007,0.625032324899817,0.492132,1.85399997234344
SB,2008,0.6694488109848371,0.50336,1.78600001335144
SC,2005,0.783031253312258,0.082858,NA
SC,2006,0.856684174335502,0.0846,NA
SC,2007,0.9459629682345131,0.085033,NA
SC,2008,0.925654158746992,0.086956,NA
SD,2005,46.433219017498104,30.949516,16.056999206543
SD,2006,51.1064011945342,31.661823,15.2609996795654
SD,2007,56.994834761462094,32.360621,14.8950004577637
SD,2008,61.441550872049696,33.060837,14.8000001907349
SE,2005,451.30972298693104,9.029572,7.48600006103516
SE,2006,472.081201584456,9.080505,7.06599998474121
SE,2007,488.27775956047697,9.148092,6.16099977493286
SE,2008,487.09469536964,9.219637,6.2350001335144
SG,2005,172.757841656219,4.265762,5.59000015258789
SG,2006,188.315010084428,4.401365,4.48000001907349
SG,2007,205.30500980487201,4.588599,3.90000009536743
SG,2008,209.140543445435,4.839396,3.96000003814697
SI,2005,43.8971243543859,2.000474,6.50600004196167
SI,2006,46.4196273623021,2.006868,5.94999980926514
SI,2007,49.659792750768204,2.018122,4.81799983978271
SI,2008,51.402772629677806,2.021316,4.37099981307983
SK,2005,71.072952219851,5.372807,16.2560005187988
SK,2006,77.1093038149393,5.373054,13.3730001449585
SK,2007,85.4618051187625,5.374622,11.1429996490479
SK,2008,90.2262036356713,5.379233,9.50800037384033
SL,2005,1.99792659451644,5.645624,3.46199989318848
SL,2006,2.0823173012292298,5.829237,3.43899989128113
SL,2007,2.25011345189349,5.989633,3.41700005531311
SL,2008,2.37158099356644,6.133603,3.50500011444092
SM,2005,2.2755501517659997,0.029324,NA
SM,2006,2.3632855615342203,0.0297,NA
SM,2007,2.5317932533112604,0.030063,NA
SM,2008,2.57357201986755,0.030434,NA
SN,2005,13.7074542831701,11.090116,9.08800029754639
SN,2006,14.0448729003705,11.382268,10.0299997329712
SN,2007,14.7384768534416,11.68708,9.49899959564209
SN,2008,15.3363248510409,12.004701,9.31599998474121
SO,2005,NA,10.446863,14.8640003204346
SO,2006,NA,10.763905,14.3990001678467
SO,2007,NA,11.080121,13.8190002441406
SO,2008,NA,11.397188,13.6879997253418
SR,2005,3.48176194721918,0.499464,9.34000015258789
SR,2006,3.68347934330695,0.505295,9.23299980163574
SR,2007,3.8717599408524297,0.511181,8.26700019836426
SR,2008,4.03218269488354,0.517123,8.04800033569336
SS,2005,NA,7.535932,13.2049999237061
SS,2006,NA,7.907406,12.7419996261597
SS,2007,NA,8.315139,12.3170003890991
SS,2008,13.1773365975487,8.736939,12.1499996185303
ST,2005,0.148265552414939,0.157472,16.4699993133545
ST,2006,0.16178091612044002,0.161681,16.6499996185303
ST,2007,0.16704462795684702,0.1663,15.2810001373291
ST,2008,0.180719188213189,0.17112,13.9919996261597
SV,2005,16.9265366350953,6.052123,7.21999979019165
SV,2006,17.661638412183102,6.079399,6.57000017166138
SV,2007,17.9902471731971,6.10581,6.40999984741211
SV,2008,18.4527488465317,6.131764,5.88000011444092
SX,2005,NA,0.033011,NA
SX,2006,NA,0.033441,NA
SX,2007,NA,0.033811,NA
SX,2008,NA,0.033964,NA
SY,2005,NA,18.361176,9.11299991607666
SY,2006,NA,19.059258,8.17000007629395
SY,2007,NA,19.878254,8.42000007629395
SY,2008,NA,20.664038,10.9200000762939
SZ,2005,3.77287754491388,1.030579,28.2469997406006
SZ,2006,3.9989546588177,1.036092,28.2830009460449
SZ,2007,4.17632332563838,1.042652,28.2399997711182
SZ,2008,4.21063866618877,1.049945,27.2959995269775
TC,2005,NA,0.02818,NA
TC,2006,NA,0.029391,NA
TC,2007,NA,0.030385,NA
TC,2008,NA,0.031202,NA
TD,2005,8.40792103468586,10.096633,1.48800003528595
TD,2006,8.46242639292879,10.457124,1.35500001907349
TD,2007,8.73927463673703,10.818024,1.26999998092651
TD,2008,9.00605773352815,11.183588,1.28600001335144
TG,2005,2.76241450101651,5.61164,1.97899997234344
TG,2006,2.8743589328860697,5.76288,1.84899997711182
TG,2007,2.9401947987537898,5.920359,1.67599999904633
TG,2008,3.05963294511376,6.08342,1.64600002765656
TH,2005,283.767493631796,65.416189,1.35000002384186
TH,2006,297.864826688794,65.812536,1.22000002861023
TH,2007,314.05405575249597,66.182067,1.17999994754791
TH,2008,319.47358580745697,66.530984,1.17999994754791
TJ,2005,4.09567010181338,6.789321,12.9809999465942
TJ,2006,4.38435172673187,6.922587,11.8629999160767
TJ,2007,4.72458352823963,7.062672,11.0279998779297
TJ,2008,5.09832310353507,7.20993,10.8900003433228
TL,2005,2.62697926832573,0.995135,3.6010000705719
TL,2006,3.72183309780643,1.016432,3.28399991989136
TL,2007,3.9178027285858796,1.036392,3.1029999256134
TL,2008,4.3065748457447395,1.055431,2.96399998664856
TM,2005,13.7882696245549,4.754646,7.36100006103516
TM,2006,15.301298963195,4.810109,6.35300016403198
TM,2007,16.993515438403602,4.870141,5.38399982452393
TM,2008,19.4915622078489,4.935767,4.50699996948242
TN,2005,35.2795435936845,10.106771,12.8719997406006
TN,2006,37.1296717199944,10.201214,12.5100002288818
TN,2007,39.6209317451446,10.304726,12.3649997711182
TN,2008,41.299978412742796,10.414433,12.4440002441406
TO,2005,0.355816598622131,0.100905,2.13899993896484
TO,2006,0.35292657752326,0.101706,1.0900000333786
TO,2007,0.338224447840903,0.102581,0.987999975681305
TO,2008,0.34870778180222,0.103379,0.957000017166138
TR,2005,658.1286097515369,67.903469,10.6359996795654
TR,2006,704.919602071452,68.75681,8.7180004119873
TR,2007,740.380283698395,69.581848,8.86800003051758
TR,2008,746.6383588087281,70.418604,9.71000003814697
TT,2005,18.2936965914406,1.296502,3.46900010108948
TT,2006,20.7099387582907,1.302561,3.28399991989136
TT,2007,21.6945326757935,1.308451,3.11500000953674
TT,2008,22.430354184473202,1.314443,3.10700011253357
TV,2005,0.0291868118704778,0.01,NA
TV,2006,0.0298110997764432,0.01012,NA
TV,2007,0.03170427300771,0.010221,NA
TV,2008,0.034235307839807896,0.010314,NA
TZ,2005,23.7912083013288,38.45032,3.46600008010864
TZ,2006,25.3453026989994,39.548663,3.29900002479553
TZ,2007,27.0608084341856,40.681414,2.69300007820129
TZ,2008,28.5995988073756,41.853944,2.35800004005432
UA,2005,129.940521195625,47.10515,7.17999982833862
UA,2006,139.607969151671,46.78775,6.80999994277954
UA,2007,150.20905791622602,46.50935,6.34999990463257
UA,2008,153.669917838601,46.2582,6.3600001335144
UG,2005,13.7038144975263,27.684585,1.89999997615814
UG,2006,15.1817358622212,28.571475,2.12299990653992
UG,2007,16.4588881519091,29.486338,2.25600004196167
UG,2008,17.892251886791,30.431736,2.66199994087219
US,2005,14332.4996055796,295.516599,5.08300018310547
US,2006,14741.6884980269,298.379912,4.6230001449585
US,2007,15018.267850123,301.231207,4.62200021743774
US,2008,14997.755929109699,304.093966,5.78399991989136
UY,2005,30.157445137573102,3.321803,12.0089998245239
UY,2006,31.393471352368802,3.325401,10.8439998626709
UY,2007,33.4470786869105,3.331749,9.40299987792969
UY,2008,35.847289438373004,3.340221,8.02499961853027
UZ,2005,31.306784568692798,26.167,6.92700004577637
UZ,2006,33.6395840981888,26.48825,5.84999990463257
UZ,2007,36.826263684314696,26.868,4.98999977111816
UZ,2008,40.151366329004404,27.3028,4.8899998664856
VC,2005,0.636858589992606,0.108614,20.1569995880127
VC,2006,0.685822577253855,0.108603,19.2740001678467
VC,2007,0.708746609015371,0.108518,18.7940006256104
VC,2008,0.719976499117464,0.108393,18.7999992370605
VE,2005,327.782821536693,26.432447,10.6630001068115
VE,2006,360.142030430878,26.850194,8.60599994659424
VE,2007,391.66734688486605,27.24761,7.27899980545044
VE,2008,412.338978104743,27.635832,6.24499988555908
VG,2005,NA,0.023107,NA
VG,2006,NA,0.024023,NA
VG,2007,NA,0.025047,NA
VG,2008,NA,0.026097,NA
VI,2005,4.23259679320915,0.108454,8.77200031280518
VI,2006,4.38606295684981,0.108371,8.47200012207031
VI,2007,4.56306059891536,0.108339,8.1879997253418
VI,2008,4.6060311247347405,0.108399,8.17399978637695
VN,2005,85.3518030304192,83.832661,2.22499990463257
VN,2006,91.30761327696699,84.61754,2.17400002479553
VN,2007,97.8173936597482,85.419591,2.02600002288818
VN,2008,103.355590690416,86.243413,2.38000011444092
VU,2005,0.549652584773368,0.209282,6.18699979782104
VU,2006,0.596181554777833,0.21437,5.7810001373291
VU,2007,0.627025086554647,0.219472,5.3730001449585
VU,2008,0.667458933182145,0.224704,5.05800008773804
WS,2005,0.633126627043527,0.179727,5.1399998664856
WS,2006,0.645591674295236,0.180876,4.95800018310547
WS,2007,0.68641012311503,0.182046,4.75099992752075
WS,2008,0.6933365960840959,0.183263,4.76900005340576
YE,2005,25.0021774605819,20.107409,11.798999786377
YE,2006,25.7948488348019,20.687646,11.6059999465942
YE,2007,26.655991279524,21.282515,11.3380002975464
YE,2008,27.6282870793955,21.892146,11.3430004119873
ZA,2005,322.22818369962704,47.880601,29.2530002593994
ZA,2006,340.285199108368,48.489459,28.4890003204346
ZA,2007,358.526105165636,49.119759,26.6660003662109
ZA,2008,369.966840760721,49.779471,22.4330005645752
ZM,2005,13.350512768130699,11.856247,15.8999996185303
ZM,2006,14.4056965041379,12.173514,12.5
ZM,2007,15.6089231202185,12.502958,9.98700046539307
ZM,2008,16.8223445414938,12.84853,7.92999982833862
ZW,2005,11.7296958627806,12.076699,4.28399991989136
ZW,2006,11.3236730044172,12.155491,4.06699991226196
ZW,2007,10.9099822171408,12.255922,4.16099977493286
ZW,2008,8.98230331946873,12.379549,4.44999980926514
NA,2005,9.15948147876379,1.93832,21.886999130249
NA,2006,9.80734765376403,1.971317,21.1049995422363
NA,2007,10.334398853639,2.006514,20.5389995574951
NA,2008,10.6082409911714,2.043394,19.9890003204346
